Fecha	T.ida	T.vuelta
20240112	20461	20470
20240112	20470	20475
20240112	20475	20484
20240112	20484	20489
20240112	20489	20498
20240112	20498	20503
20240112	20503	20512
20240112	20512	
20240112	37052	20609
20240112	20609	20614
20240112	20614	20635
20240112	20635	20642
20240112	20642	20437
20240112	20437	20446
20240112	20446	20451
20240112	20451	20460
20240112	20460	20465
20240112	20465	20474
20240112	20474	20479
20240112	20479	20488
20240112	20488	20493
20240112	20493	20502
20240112	20502	20515
20240112	20515	20200
20240112	20200	
20240112	37052	20609
20240112	20609	20614
20240112	20614	20635
20240112	20635	20642
20240112	20642	20437
20240112	20437	20446
20240112	20446	20451
20240112	20451	20460
20240112	20460	20465
20240112	20465	20474
20240112	20474	20479
20240112	20479	20488
20240112	20488	20493
20240112	20493	20502
20240112	20502	20515
20240112	20515	20200
20240112	20200	
20240112	20204	20213
20240112	20213	20230
20240112	20230	20237
20240112	20237	
20240112	20204	20213
20240112	20213	20230
20240112	20230	20237
20240112	20237	
20240112	49036	39030
20240112	39030	20214
20240112	20214	20621
20240112	20621	20628
20240112	20628	20649
20240112	20649	20834
20240112	20834	20847
20240112	20847	20850
20240112	20850	20863
20240112	20863	20866
20240112	20866	20879
20240112	20879	20882
20240112	20882	20895
20240112	20895	20898
20240112	20898	39126
20240112	39126	
20240112	49036	39030
20240112	39030	20214
20240112	20214	20621
20240112	20621	20628
20240112	20628	20649
20240112	20649	20834
20240112	20834	20847
20240112	20847	20850
20240112	20850	20863
20240112	20863	20866
20240112	20866	20879
20240112	20879	20882
20240112	20882	20895
20240112	20895	20898
20240112	20898	39126
20240112	39126	
20240112	20611	20618
20240112	20618	20639
20240112	20639	
20240112	20611	20618
20240112	20618	20639
20240112	20639	
20240112	37046	20207
20240112	20207	20222
20240112	20222	20229
20240112	20229	20246
20240112	20246	20431
20240112	20431	20440
20240112	20440	20445
20240112	20445	20454
20240112	20454	20459
20240112	20459	20468
20240112	20468	20473
20240112	20473	20482
20240112	20482	20487
20240112	20487	20496
20240112	20496	20501
20240112	20501	20510
20240112	20510	
20240112	37046	20207
20240112	20207	20222
20240112	20222	20229
20240112	20229	20246
20240112	20246	20431
20240112	20431	20440
20240112	20440	20445
20240112	20445	20454
20240112	20454	20459
20240112	20459	20468
20240112	20468	20473
20240112	20473	20482
20240112	20482	20487
20240112	20487	20496
20240112	20496	20501
20240112	20501	20510
20240112	20510	
20240112	20605	20610
20240112	20610	20631
20240112	20631	20638
20240112	20638	39053
20240112	39053	
20240112	20605	20610
20240112	20610	20631
20240112	20631	20638
20240112	20638	39053
20240112	39053	
20240112	37047	20615
20240112	20615	20622
20240112	20622	20643
20240112	20643	20830
20240112	20830	20843
20240112	20843	20846
20240112	20846	20859
20240112	20859	20862
20240112	20862	20875
20240112	20875	20878
20240112	20878	20891
20240112	20891	20894
20240112	20894	
20240112	37047	20615
20240112	20615	20622
20240112	20622	20643
20240112	20643	20830
20240112	20830	20843
20240112	20843	20846
20240112	20846	20859
20240112	20859	20862
20240112	20862	20875
20240112	20875	20878
20240112	20878	20891
20240112	20891	20894
20240112	20894	
20240112	37054	20613
20240112	20613	20620
20240112	20620	20641
20240112	20641	20828
20240112	20828	20841
20240112	20841	20844
20240112	20844	20857
20240112	20857	20860
20240112	20860	20873
20240112	20873	20876
20240112	20876	20889
20240112	20889	20730
20240112	20730	20905
20240112	20905	20908
20240112	20908	
20240112	37054	20613
20240112	20613	20620
20240112	20620	20641
20240112	20641	20828
20240112	20828	20841
20240112	20841	20844
20240112	20844	20857
20240112	20857	20860
20240112	20860	20873
20240112	20873	20876
20240112	20876	20889
20240112	20889	20730
20240112	20730	20905
20240112	20905	20908
20240112	20908	
20240112	39129	20601
20240112	20601	20600
20240112	20600	20219
20240112	20219	20236
20240112	20236	20243
20240112	20243	20434
20240112	20434	20439
20240112	20439	20448
20240112	20448	20453
20240112	20453	20462
20240112	20462	20467
20240112	20467	20476
20240112	20476	20481
20240112	20481	20490
20240112	20490	20495
20240112	20495	20504
20240112	20504	20929
20240112	20929	
20240112	39129	20601
20240112	20601	20600
20240112	20600	20219
20240112	20219	20236
20240112	20236	20243
20240112	20243	20434
20240112	20434	20439
20240112	20439	20448
20240112	20448	20453
20240112	20453	20462
20240112	20462	20467
20240112	20467	20476
20240112	20476	20481
20240112	20481	20490
20240112	20490	20495
20240112	20495	20504
20240112	20504	20929
20240112	20929	
20240112	49038	39060
20240112	39060	20210
20240112	20210	20217
20240112	20217	20234
20240112	20234	20241
20240112	20241	20256
20240112	20256	
20240112	49038	39060
20240112	39060	20210
20240112	20210	20217
20240112	20217	20234
20240112	20234	20241
20240112	20241	20256
20240112	20256	
20240112	20205	20220
20240112	20220	20227
20240112	20227	20244
20240112	20244	20429
20240112	20429	20438
20240112	20438	20443
20240112	20443	20452
20240112	20452	20457
20240112	20457	20466
20240112	20466	20471
20240112	20471	20480
20240112	20480	20485
20240112	20485	20494
20240112	20494	20499
20240112	20499	20508
20240112	20508	
20240112	20205	20220
20240112	20220	20227
20240112	20227	20244
20240112	20244	20429
20240112	20429	20438
20240112	20438	20443
20240112	20443	20452
20240112	20452	20457
20240112	20457	20466
20240112	20466	20471
20240112	20471	20480
20240112	20480	20485
20240112	20485	20494
20240112	20494	20499
20240112	20499	20508
20240112	20508	
20240112	20607	20612
20240112	20612	20633
20240112	20633	20640
20240112	20640	20435
20240112	20435	20444
20240112	20444	20449
20240112	20449	20458
20240112	20458	20463
20240112	20463	20472
20240112	20472	20315
20240112	20315	20486
20240112	20486	20491
20240112	20491	20500
20240112	20500	20907
20240112	20907	20752
20240112	20752	
20240112	20607	20612
20240112	20612	20633
20240112	20633	20640
20240112	20640	20435
20240112	20435	20444
20240112	20444	20449
20240112	20449	20458
20240112	20458	20463
20240112	20463	20472
20240112	20472	20315
20240112	20315	20486
20240112	20486	20491
20240112	20491	20500
20240112	20500	20907
20240112	20907	20752
20240112	20752	
20240112	20216	20223
20240112	20223	20240
20240112	20240	20247
20240112	20247	20436
20240112	20436	20441
20240112	20441	20450
20240112	20450	20511
20240112	20511	20464
20240112	20464	20469
20240112	20469	20478
20240112	20478	20483
20240112	20483	20492
20240112	20492	20497
20240112	20497	20506
20240112	20506	39050
20240112	39050	
20240112	20216	20223
20240112	20223	20240
20240112	20240	20247
20240112	20247	20436
20240112	20436	20441
20240112	20441	20450
20240112	20450	20511
20240112	20511	20464
20240112	20464	20469
20240112	20469	20478
20240112	20478	20483
20240112	20483	20492
20240112	20492	20497
20240112	20497	20506
20240112	20506	39050
20240112	39050	
20240112	20201	20212
20240112	20212	20619
20240112	20619	20626
20240112	20626	20647
20240112	20647	20832
20240112	20832	20845
20240112	20845	20848
20240112	20848	20861
20240112	20861	20864
20240112	20864	20877
20240112	20877	20714
20240112	20714	20893
20240112	20893	20896
20240112	20896	39055
20240112	39055	
20240112	20201	20212
20240112	20212	20619
20240112	20619	20626
20240112	20626	20647
20240112	20647	20832
20240112	20832	20845
20240112	20845	20848
20240112	20848	20861
20240112	20861	20864
20240112	20864	20877
20240112	20877	20714
20240112	20714	20893
20240112	20893	20896
20240112	20896	39055
20240112	39055	
20240112	20608	20629
20240112	20629	20636
20240112	20636	20835
20240112	20835	20838
20240112	20838	20851
20240112	20851	20854
20240112	20854	20867
20240112	20867	20870
20240112	20870	20883
20240112	20883	20722
20240112	20722	20899
20240112	20899	20902
20240112	20902	20509
20240112	20509	
20240112	20608	20629
20240112	20629	20636
20240112	20636	20835
20240112	20835	20838
20240112	20838	20851
20240112	20851	20854
20240112	20854	20867
20240112	20867	20870
20240112	20870	20883
20240112	20883	20722
20240112	20722	20899
20240112	20899	20902
20240112	20902	20509
20240112	20509	
20240112	39029	20616
20240112	20616	20637
20240112	20637	37128
20240112	37128	
20240112	39029	20616
20240112	20616	20637
20240112	20637	37128
20240112	37128	
20240112	49501	19501
20240112	19501	19502
20240112	19502	49502
20240112	49502	49525
20240112	49525	19525
20240112	19525	27338
20240112	27338	27353
20240112	27353	27400
20240112	27400	27393
20240112	27393	19642
20240112	19642	19673
20240112	19673	27464
20240112	27464	27463
20240112	27463	27534
20240112	27534	27533
20240112	27533	19810
20240112	19810	49810
20240112	49810	49845
20240112	49845	19845
20240112	19845	19834
20240112	19834	37105
20240112	37105	
20240112	49501	19501
20240112	19501	19502
20240112	19502	49502
20240112	49502	49525
20240112	49525	19525
20240112	19525	27338
20240112	27338	27353
20240112	27353	27400
20240112	27400	27393
20240112	27393	19642
20240112	19642	19673
20240112	19673	27464
20240112	27464	27463
20240112	27463	27534
20240112	27534	27533
20240112	27533	19810
20240112	19810	49810
20240112	49810	49845
20240112	49845	19845
20240112	19845	19834
20240112	19834	37103
20240112	37103	
20240112	19500	49500
20240112	49500	49503
20240112	49503	19503
20240112	19503	27306
20240112	27306	27313
20240112	27313	27374
20240112	27374	27377
20240112	27377	19626
20240112	19626	19657
20240112	19657	19654
20240112	19654	19699
20240112	19699	27480
20240112	27480	27473
20240112	27473	19740
20240112	19740	19783
20240112	19783	27542
20240112	27542	27543
20240112	27543	19814
20240112	19814	19847
20240112	19847	
20240112	19500	49500
20240112	49500	49503
20240112	49503	19503
20240112	19503	27306
20240112	27306	27313
20240112	27313	27374
20240112	27374	27377
20240112	27377	19626
20240112	19626	19657
20240112	19657	19654
20240112	19654	19699
20240112	19699	27480
20240112	27480	27473
20240112	27473	19740
20240112	19740	19783
20240112	19783	27542
20240112	27542	27543
20240112	27543	19814
20240112	19814	19847
20240112	19847	
20240112	47119	37111
20240112	37111	37104
20240112	37104	47110
20240112	47110	49513
20240112	49513	19513
20240112	19513	27318
20240112	27318	27329
20240112	27329	27392
20240112	27392	27385
20240112	27385	19634
20240112	19634	19665
20240112	19665	19666
20240112	19666	49666
20240112	49666	49721
20240112	49721	19721
20240112	19721	19722
20240112	19722	19763
20240112	19763	27520
20240112	27520	27519
20240112	27519	19796
20240112	19796	19837
20240112	19837	19824
20240112	19824	49824
20240112	49824	49853
20240112	49853	19853
20240112	19853	
20240112	47119	37111
20240112	37111	37104
20240112	37104	47110
20240112	47110	49513
20240112	49513	19513
20240112	19513	27318
20240112	27318	27329
20240112	27329	27392
20240112	27392	27385
20240112	27385	19634
20240112	19634	19665
20240112	19665	19666
20240112	19666	49666
20240112	49666	49721
20240112	49721	19721
20240112	19721	19722
20240112	19722	19763
20240112	19763	27520
20240112	27520	27519
20240112	27519	19796
20240112	19796	19837
20240112	19837	19824
20240112	19824	49824
20240112	49824	49853
20240112	49853	19853
20240112	19853	
20240112	49505	19505
20240112	19505	19532
20240112	19532	19579
20240112	19579	27384
20240112	27384	27381
20240112	27381	19630
20240112	19630	19661
20240112	19661	19660
20240112	19660	19705
20240112	19705	19712
20240112	19712	49712
20240112	49712	49793
20240112	49793	19793
20240112	19793	19786
20240112	19786	19833
20240112	19833	19820
20240112	19820	49820
20240112	49820	49851
20240112	49851	19851
20240112	19851	
20240112	49505	19505
20240112	19505	19532
20240112	19532	19579
20240112	19579	27384
20240112	27384	27381
20240112	27381	19630
20240112	19630	19661
20240112	19661	19660
20240112	19660	19705
20240112	19705	19712
20240112	19712	49712
20240112	49712	49793
20240112	49793	19793
20240112	19793	19786
20240112	19786	19833
20240112	19833	19820
20240112	19820	49820
20240112	49820	49851
20240112	49851	19851
20240112	19851	
20240112	49509	19509
20240112	19509	27314
20240112	27314	27323
20240112	27323	19600
20240112	19600	19637
20240112	19637	27416
20240112	27416	27409
20240112	27409	19662
20240112	19662	49662
20240112	49662	49711
20240112	49711	19711
20240112	19711	27490
20240112	27490	27477
20240112	27477	19746
20240112	19746	19789
20240112	19789	27544
20240112	27544	27545
20240112	27545	19818
20240112	19818	49818
20240112	49818	
20240112	49509	19509
20240112	19509	27314
20240112	27314	27323
20240112	27323	19600
20240112	19600	19637
20240112	19637	27416
20240112	27416	27409
20240112	27409	19662
20240112	19662	49662
20240112	49662	49711
20240112	49711	19711
20240112	19711	27490
20240112	27490	27477
20240112	27477	19746
20240112	19746	19789
20240112	19789	27544
20240112	27544	27545
20240112	27545	19818
20240112	19818	49818
20240112	49818	
20240112	49517	19517
20240112	19517	19548
20240112	19548	19603
20240112	19603	
20240112	49517	19517
20240112	19517	19548
20240112	19548	19603
20240112	19603	
20240112	19521	27334
20240112	27334	27347
20240112	27347	19614
20240112	19614	19645
20240112	19645	27424
20240112	27424	27417
20240112	27417	27460
20240112	27460	27457
20240112	27457	19726
20240112	19726	19767
20240112	19767	27524
20240112	27524	35439
20240112	35439	19800
20240112	19800	19839
20240112	19839	19826
20240112	19826	
20240112	19521	27334
20240112	27334	27347
20240112	27347	19614
20240112	19614	19645
20240112	19645	27424
20240112	27424	27417
20240112	27417	27460
20240112	27460	27457
20240112	27457	19726
20240112	19726	19767
20240112	19767	27524
20240112	27524	35439
20240112	35439	19800
20240112	19800	19839
20240112	19839	19826
20240112	19826	
20240112	49529	19529
20240112	19529	27346
20240112	27346	27359
20240112	27359	19618
20240112	19618	19649
20240112	19649	27428
20240112	27428	27421
20240112	27421	19688
20240112	19688	19741
20240112	19741	19730
20240112	19730	19771
20240112	19771	27530
20240112	27530	27529
20240112	27529	19806
20240112	19806	19841
20240112	19841	
20240112	49529	19529
20240112	19529	27346
20240112	27346	27359
20240112	27359	19618
20240112	19618	19649
20240112	19649	27428
20240112	27428	27421
20240112	27421	19688
20240112	19688	19741
20240112	19741	19730
20240112	19730	19771
20240112	19771	27530
20240112	27530	27529
20240112	27529	19806
20240112	19806	19841
20240112	19841	
20240112	19531	19564
20240112	19564	19621
20240112	19621	27404
20240112	27404	27397
20240112	27397	19646
20240112	19646	19679
20240112	19679	19690
20240112	19690	49690
20240112	49690	
20240112	19531	19564
20240112	19564	19621
20240112	19621	27404
20240112	27404	27397
20240112	27397	19646
20240112	19646	19679
20240112	19679	19690
20240112	19690	49690
20240112	49690	
20240112	49541	19541
20240112	19541	27356
20240112	27356	27367
20240112	27367	27456
20240112	27456	27453
20240112	27453	
20240112	49541	19541
20240112	19541	27356
20240112	27356	27367
20240112	27367	27456
20240112	27456	27453
20240112	27453	
20240112	19547	27364
20240112	27364	27371
20240112	27371	19622
20240112	19622	19653
20240112	19653	27432
20240112	27432	27423
20240112	27423	19694
20240112	19694	19745
20240112	19745	27506
20240112	27506	27495
20240112	27495	19766
20240112	19766	19815
20240112	19815	27562
20240112	27562	27555
20240112	27555	19832
20240112	19832	37103
20240112	37103	
20240112	19547	27364
20240112	27364	27371
20240112	27371	19622
20240112	19622	19653
20240112	19653	27432
20240112	27432	27423
20240112	27423	19694
20240112	19694	19745
20240112	19745	27506
20240112	27506	27495
20240112	27495	19766
20240112	19766	19815
20240112	19815	27562
20240112	27562	27555
20240112	27555	19832
20240112	19832	37105
20240112	37105	
20240112	19553	27368
20240112	27368	27375
20240112	27375	19680
20240112	19680	19733
20240112	19733	27504
20240112	27504	27491
20240112	27491	19762
20240112	19762	19809
20240112	19809	27558
20240112	27558	27553
20240112	27553	19828
20240112	19828	19857
20240112	19857	
20240112	19553	27368
20240112	27368	27375
20240112	27375	19680
20240112	19680	19733
20240112	19733	27504
20240112	27504	27491
20240112	27491	19762
20240112	19762	19809
20240112	19809	27558
